Date,day,month,year,min,max
19/10/1966,19,10,1966,7.7,13
20/10/1966,20,10,1966,7.6,14.7
21/10/1966,21,10,1966,6.1,14.3
22/10/1966,22,10,1966,5.4,11.4
23/10/1966,23,10,1966,4.9,9.8
24/10/1966,24,10,1966,1.2,9.4
25/10/1966,25,10,1966,3.2,10
26/10/1966,26,10,1966,1.3,10.4
27/10/1966,27,10,1966,3.7,8.6
28/10/1966,28,10,1966,5.1,10.1
29/10/1966,29,10,1966,0.8,9.8
30/10/1966,30,10,1966,2.3,10.9
31/10/1966,31,10,1966,3.8,10
01/11/1966,1,11,1966,1.9,7.1
02/11/1966,2,11,1966,2.7,7.8
03/11/1966,3,11,1966,1.5,7.8
04/11/1966,4,11,1966,0.6,6.5
05/11/1966,5,11,1966,2.4,7.7
06/11/1966,6,11,1966,2.5,8.6
07/11/1966,7,11,1966,4.3,11
08/11/1966,8,11,1966,6,10.5
09/11/1966,9,11,1966,2.5,9.2
10/11/1966,10,11,1966,2,7.3
11/11/1966,11,11,1966,-1.2,8.6
12/11/1966,12,11,1966,2.4,10.1
13/11/1966,13,11,1966,7.6,10.8
14/11/1966,14,11,1966,6.5,10.9
15/11/1966,15,11,1966,5.9,11.5
16/11/1966,16,11,1966,5.2,7.8
17/11/1966,17,11,1966,3.5,8.4
18/11/1966,18,11,1966,4.6,7.5
19/11/1966,19,11,1966,3,7.1
20/11/1966,20,11,1966,2.8,6.6
21/11/1966,21,11,1966,1.3,6.6
22/11/1966,22,11,1966,2.3,6.2
23/11/1966,23,11,1966,2.6,6.6
24/11/1966,24,11,1966,-2.2,5.3
25/11/1966,25,11,1966,-0.2,8.2
26/11/1966,26,11,1966,3.8,10.3
27/11/1966,27,11,1966,6.1,10.2
28/11/1966,28,11,1966,3.8,5.8
29/11/1966,29,11,1966,0.9,8.7
30/11/1966,30,11,1966,2.5,7.3
01/12/1966,1,12,1966,3.2,8.8
02/12/1966,2,12,1966,3.3,6
03/12/1966,3,12,1966,0.6,4
04/12/1966,4,12,1966,0.3,4.9
05/12/1966,5,12,1966,0.8,9.1
06/12/1966,6,12,1966,2.4,8.1
07/12/1966,7,12,1966,1.6,9.8
08/12/1966,8,12,1966,2.5,11
09/12/1966,9,12,1966,2.5,9.4
10/12/1966,10,12,1966,4.3,8.1
11/12/1966,11,12,1966,3,7.7
12/12/1966,12,12,1966,2.5,8
13/12/1966,13,12,1966,3.9,5.5
14/12/1966,14,12,1966,0.4,5.2
15/12/1966,15,12,1966,1.6,10
16/12/1966,16,12,1966,4.1,9.1
17/12/1966,17,12,1966,2.6,11.1
18/12/1966,18,12,1966,6.6,10.9
19/12/1966,19,12,1966,5.7,11
20/12/1966,20,12,1966,5.1,6.8
21/12/1966,21,12,1966,2.7,8.4
22/12/1966,22,12,1966,3.8,9.7
23/12/1966,23,12,1966,7.7,9.8
24/12/1966,24,12,1966,4,8.3
25/12/1966,25,12,1966,-1,3.6
26/12/1966,26,12,1966,-3.1,5
27/12/1966,27,12,1966,-0.3,6.7
28/12/1966,28,12,1966,0.9,11.2
29/12/1966,29,12,1966,4.1,11.6
30/12/1966,30,12,1966,2.9,10.7
31/12/1966,31,12,1966,3.4,9.4
01/01/1967,1,1,1967,2.5,6.1
02/01/1967,2,1,1967,0.7,4.2
03/01/1967,3,1,1967,-0.3,3
04/01/1967,4,1,1967,-1,2.7
05/01/1967,5,1,1967,-2.2,2.9
06/01/1967,6,1,1967,-2.3,2.7
07/01/1967,7,1,1967,-1,1.6
08/01/1967,8,1,1967,-4,0.4
09/01/1967,9,1,1967,-4.8,2.2
10/01/1967,10,1,1967,-2.9,6.1
11/01/1967,11,1,1967,1.9,7.2
12/01/1967,12,1,1967,1.2,7.8
13/01/1967,13,1,1967,4.4,8.7
14/01/1967,14,1,1967,3.3,6.3
15/01/1967,15,1,1967,2.6,3.9
16/01/1967,16,1,1967,0.4,4.4
17/01/1967,17,1,1967,1.8,7.1
18/01/1967,18,1,1967,2.8,9.7
19/01/1967,19,1,1967,5,9.8
20/01/1967,20,1,1967,5.5,9.3
21/01/1967,21,1,1967,5.7,8
22/01/1967,22,1,1967,1.7,7
23/01/1967,23,1,1967,2.6,8.4
24/01/1967,24,1,1967,4.1,8.1
25/01/1967,25,1,1967,4.3,9.6
26/01/1967,26,1,1967,4.2,9.6
27/01/1967,27,1,1967,3.1,11.7
28/01/1967,28,1,1967,8,10.8
29/01/1967,29,1,1967,6.2,11.7
30/01/1967,30,1,1967,8.2,10.4
31/01/1967,31,1,1967,5.7,10.3
01/02/1967,1,2,1967,6.1,11.6
02/02/1967,2,2,1967,8.8,12
03/02/1967,3,2,1967,9.1,11.5
04/02/1967,4,2,1967,3.7,9.3
05/02/1967,5,2,1967,1.4,8.5
06/02/1967,6,2,1967,0.9,8.6
07/02/1967,7,2,1967,3.8,7
08/02/1967,8,2,1967,-1,6.3
09/02/1967,9,2,1967,-0.8,5.8
10/02/1967,10,2,1967,1.1,7.1
11/02/1967,11,2,1967,1.2,7.5
12/02/1967,12,2,1967,0.1,5.9
13/02/1967,13,2,1967,-1.9,3
14/02/1967,14,2,1967,-1.3,3.5
15/02/1967,15,2,1967,-0.6,8.1
16/02/1967,16,2,1967,2.5,8.3
17/02/1967,17,2,1967,2.6,6.6
18/02/1967,18,2,1967,-1.5,8.6
19/02/1967,19,2,1967,1.5,8.9
20/02/1967,20,2,1967,3.9,10.8
21/02/1967,21,2,1967,3.6,9
22/02/1967,22,2,1967,4.7,10.5
23/02/1967,23,2,1967,3.1,7.2
24/02/1967,24,2,1967,1.2,8.5
25/02/1967,25,2,1967,3.6,11.8
26/02/1967,26,2,1967,5,10.6
27/02/1967,27,2,1967,2.7,9.9
28/02/1967,28,2,1967,4,8.7
01/03/1967,1,3,1967,3.2,9.2
02/03/1967,2,3,1967,5.1,9.9
03/03/1967,3,3,1967,5.3,9.8
04/03/1967,4,3,1967,4.5,10.1
05/03/1967,5,3,1967,4.9,12.3
06/03/1967,6,3,1967,5.5,12.5
07/03/1967,7,3,1967,6.7,10.4
08/03/1967,8,3,1967,4.4,10.1
09/03/1967,9,3,1967,4.5,9.9
10/03/1967,10,3,1967,4.1,9.4
11/03/1967,11,3,1967,2.3,7.3
12/03/1967,12,3,1967,3,7.6
13/03/1967,13,3,1967,2,9.4
14/03/1967,14,3,1967,3.9,12.8
15/03/1967,15,3,1967,6.4,10.3
16/03/1967,16,3,1967,3.2,10.4
17/03/1967,17,3,1967,4.2,11.1
18/03/1967,18,3,1967,5.8,10
19/03/1967,19,3,1967,5.1,11.4
20/03/1967,20,3,1967,3.4,12.6
21/03/1967,21,3,1967,6.1,16.2
22/03/1967,22,3,1967,4.3,10.6
23/03/1967,23,3,1967,4.4,9.5
24/03/1967,24,3,1967,2.8,10.8
25/03/1967,25,3,1967,5.8,11.4
26/03/1967,26,3,1967,4.4,8.5
27/03/1967,27,3,1967,1.5,7.9
28/03/1967,28,3,1967,1.5,8
29/03/1967,29,3,1967,1.5,8.8
30/03/1967,30,3,1967,0.8,9.2
31/03/1967,31,3,1967,-0.8,7
01/04/1967,1,4,1967,-4.1,9.4
02/04/1967,2,4,1967,2.8,10.6
03/04/1967,3,4,1967,4.8,11.3
04/04/1967,4,4,1967,6.5,13
05/04/1967,5,4,1967,7.3,12
06/04/1967,6,4,1967,4.3,7
07/04/1967,7,4,1967,3.6,9.1
08/04/1967,8,4,1967,2.1,6.8
09/04/1967,9,4,1967,3.5,9.5
10/04/1967,10,4,1967,4.1,7.7
11/04/1967,11,4,1967,4,7.9
12/04/1967,12,4,1967,3.1,8.2
13/04/1967,13,4,1967,2.5,8.5
14/04/1967,14,4,1967,4.1,12.2
15/04/1967,15,4,1967,2.1,13.8
16/04/1967,16,4,1967,5.2,14.4
17/04/1967,17,4,1967,6.5,17.1
18/04/1967,18,4,1967,4.3,10.8
19/04/1967,19,4,1967,3.1,14.4
20/04/1967,20,4,1967,6.8,11.5
21/04/1967,21,4,1967,1.9,8.5
22/04/1967,22,4,1967,1.4,10.4
23/04/1967,23,4,1967,5,9.4
24/04/1967,24,4,1967,2.7,10.6
25/04/1967,25,4,1967,5.7,10.4
26/04/1967,26,4,1967,3.5,12.5
27/04/1967,27,4,1967,6.6,14.5
28/04/1967,28,4,1967,5.9,15
29/04/1967,29,4,1967,9.2,15.2
30/04/1967,30,4,1967,6.3,15.5
01/05/1967,1,5,1967,3.9,8.9
02/05/1967,2,5,1967,0.5,9.3
03/05/1967,3,5,1967,-1.5,10.9
04/05/1967,4,5,1967,4.5,12
05/05/1967,5,5,1967,7.6,12.6
06/05/1967,6,5,1967,6.8,13.8
07/05/1967,7,5,1967,6.7,13
08/05/1967,8,5,1967,6.2,14
09/05/1967,9,5,1967,6.4,16
10/05/1967,10,5,1967,5.3,19.8
11/05/1967,11,5,1967,9.9,22.2
12/05/1967,12,5,1967,10.2,18.1
13/05/1967,13,5,1967,9,16.3
14/05/1967,14,5,1967,8.9,11.1
15/05/1967,15,5,1967,7.4,11.1
16/05/1967,16,5,1967,6.7,13.3
17/05/1967,17,5,1967,7.8,11.5
18/05/1967,18,5,1967,4.5,12.5
19/05/1967,19,5,1967,5.8,12.7
20/05/1967,20,5,1967,7.7,14.2
21/05/1967,21,5,1967,5.8,14.8
22/05/1967,22,5,1967,7.3,14.8
23/05/1967,23,5,1967,7.2,15
24/05/1967,24,5,1967,7.7,13.7
25/05/1967,25,5,1967,7,13.7
26/05/1967,26,5,1967,6.9,14.6
27/05/1967,27,5,1967,7,16.9
28/05/1967,28,5,1967,8.9,17
29/05/1967,29,5,1967,7.7,15.6
30/05/1967,30,5,1967,7.1,14.9
31/05/1967,31,5,1967,5.9,17.6
01/06/1967,1,6,1967,7.3,17.7
02/06/1967,2,6,1967,7.4,19.1
03/06/1967,3,6,1967,9.4,17.8
04/06/1967,4,6,1967,11.2,18.1
05/06/1967,5,6,1967,8.6,20.1
06/06/1967,6,6,1967,12.6,19.9
07/06/1967,7,6,1967,10.6,15.4
08/06/1967,8,6,1967,7.5,14.8
09/06/1967,9,6,1967,5.7,17.3
10/06/1967,10,6,1967,8.9,17.3
11/06/1967,11,6,1967,6.3,16.5
12/06/1967,12,6,1967,5.8,18.9
13/06/1967,13,6,1967,5.9,20.3
14/06/1967,14,6,1967,8.4,21.6
15/06/1967,15,6,1967,12,20
16/06/1967,16,6,1967,8.4,20.1
17/06/1967,17,6,1967,9.5,18.6
18/06/1967,18,6,1967,7.3,21.3
19/06/1967,19,6,1967,10.1,20.1
20/06/1967,20,6,1967,10,17.9
21/06/1967,21,6,1967,10.4,18.9
22/06/1967,22,6,1967,12.8,19.5
23/06/1967,23,6,1967,10.7,17.8
24/06/1967,24,6,1967,11.3,18
25/06/1967,25,6,1967,11.7,17.5
26/06/1967,26,6,1967,10.1,17.9
27/06/1967,27,6,1967,9.4,19
28/06/1967,28,6,1967,9.6,18.5
29/06/1967,29,6,1967,12.6,18.2
30/06/1967,30,6,1967,10.3,20
01/07/1967,1,7,1967,10.3,20
02/07/1967,2,7,1967,12.2,18.9
03/07/1967,3,7,1967,9.4,17.4
04/07/1967,4,7,1967,10.2,18
05/07/1967,5,7,1967,10.8,19.1
06/07/1967,6,7,1967,10.8,20.8
07/07/1967,7,7,1967,11.5,22.1
08/07/1967,8,7,1967,12.9,17.2
09/07/1967,9,7,1967,9.6,20.6
10/07/1967,10,7,1967,11.2,23.5
11/07/1967,11,7,1967,12.6,24.2
12/07/1967,12,7,1967,13.7,25.3
13/07/1967,13,7,1967,12.5,24.4
14/07/1967,14,7,1967,14.5,20.7
15/07/1967,15,7,1967,11.8,21
16/07/1967,16,7,1967,14.6,23.5
17/07/1967,17,7,1967,14.1,27.1
18/07/1967,18,7,1967,14.8,22.4
19/07/1967,19,7,1967,14.8,21
20/07/1967,20,7,1967,10.8,19.1
21/07/1967,21,7,1967,10.7,20.3
22/07/1967,22,7,1967,9.8,21.5
23/07/1967,23,7,1967,12.3,21.6
24/07/1967,24,7,1967,10.9,19.9
25/07/1967,25,7,1967,13.7,20.8
26/07/1967,26,7,1967,13.5,21.5
27/07/1967,27,7,1967,15.1,18.8
28/07/1967,28,7,1967,11.7,19.1
29/07/1967,29,7,1967,10.8,20
30/07/1967,30,7,1967,13.2,22.4
31/07/1967,31,7,1967,16.5,22.2
01/08/1967,1,8,1967,15.3,20.7
02/08/1967,2,8,1967,10.7,18.5
03/08/1967,3,8,1967,10.1,17.9
04/08/1967,4,8,1967,8.8,16.4
05/08/1967,5,8,1967,8.4,17.6
06/08/1967,6,8,1967,10.6,19.8
07/08/1967,7,8,1967,9.7,23.1
08/08/1967,8,8,1967,14.2,21.5
09/08/1967,9,8,1967,13.8,22.6
10/08/1967,10,8,1967,13,21.1
11/08/1967,11,8,1967,12,18.6
12/08/1967,12,8,1967,10.3,15.3
13/08/1967,13,8,1967,11.8,16.9
14/08/1967,14,8,1967,10.6,18.2
15/08/1967,15,8,1967,11.5,16.5
16/08/1967,16,8,1967,10.1,18.4
17/08/1967,17,8,1967,11.2,18.3
18/08/1967,18,8,1967,11.7,18.4
19/08/1967,19,8,1967,14,17.2
20/08/1967,20,8,1967,8.3,19.8
21/08/1967,21,8,1967,8.6,22.9
22/08/1967,22,8,1967,11.3,24.1
23/08/1967,23,8,1967,14.2,23.1
24/08/1967,24,8,1967,13.7,19.8
25/08/1967,25,8,1967,13.6,21.3
26/08/1967,26,8,1967,12.4,22
27/08/1967,27,8,1967,14.4,22.6
28/08/1967,28,8,1967,13.3,22.5
29/08/1967,29,8,1967,12.4,19.4
30/08/1967,30,8,1967,9.6,18.4
31/08/1967,31,8,1967,12.7,18.4
01/09/1967,1,9,1967,9.9,18.1
02/09/1967,2,9,1967,12.5,17.9
03/09/1967,3,9,1967,12.2,16.9
04/09/1967,4,9,1967,10.4,17.3
05/09/1967,5,9,1967,10.6,15.4
06/09/1967,6,9,1967,9.2,16
07/09/1967,7,9,1967,8,15.6
08/09/1967,8,9,1967,5.9,16.7
09/09/1967,9,9,1967,5.1,17.9
10/09/1967,10,9,1967,9.3,16.7
11/09/1967,11,9,1967,10.5,15.1
12/09/1967,12,9,1967,11.5,19
13/09/1967,13,9,1967,10.3,18.1
14/09/1967,14,9,1967,8.9,17.2
15/09/1967,15,9,1967,11.5,16.9
16/09/1967,16,9,1967,11.6,16.9
17/09/1967,17,9,1967,10.4,17.9
18/09/1967,18,9,1967,11.3,17.1
19/09/1967,19,9,1967,9.6,15.5
20/09/1967,20,9,1967,7.8,15.6
21/09/1967,21,9,1967,4.7,15.4
22/09/1967,22,9,1967,9.1,16.8
23/09/1967,23,9,1967,7.1,15.9
24/09/1967,24,9,1967,9.3,16.6
25/09/1967,25,9,1967,11.8,18.4
26/09/1967,26,9,1967,14.1,20.5
27/09/1967,27,9,1967,9,18
28/09/1967,28,9,1967,11.1,19.6
29/09/1967,29,9,1967,13.7,17.1
30/09/1967,30,9,1967,10.5,17.2
01/10/1967,1,10,1967,10.6,15.8
02/10/1967,2,10,1967,8.7,14.2
03/10/1967,3,10,1967,8.4,14.2
04/10/1967,4,10,1967,7,13.4
05/10/1967,5,10,1967,8.4,14
06/10/1967,6,10,1967,8.2,17.6
07/10/1967,7,10,1967,13.3,17.6
08/10/1967,8,10,1967,11.1,17.5
09/10/1967,9,10,1967,14.7,16.8
10/10/1967,10,10,1967,12.4,15.5
11/10/1967,11,10,1967,12.3,15.2
12/10/1967,12,10,1967,7.3,14.1
13/10/1967,13,10,1967,7.4,13.5
14/10/1967,14,10,1967,8.6,13.6
15/10/1967,15,10,1967,9.1,13.3
16/10/1967,16,10,1967,7.2,15.3
17/10/1967,17,10,1967,7,11.2
18/10/1967,18,10,1967,2.9,11.3
19/10/1967,19,10,1967,5.2,15
20/10/1967,20,10,1967,8.5,15.5
21/10/1967,21,10,1967,9.4,12.1
22/10/1967,22,10,1967,6.1,13.5
23/10/1967,23,10,1967,6,13
24/10/1967,24,10,1967,7.9,12.5
25/10/1967,25,10,1967,8.3,13.7
26/10/1967,26,10,1967,8.1,12.7
27/10/1967,27,10,1967,5.6,10.3
28/10/1967,28,10,1967,5.1,9
29/10/1967,29,10,1967,5,10.3
30/10/1967,30,10,1967,3.8,10.3
31/10/1967,31,10,1967,5.2,8.9
01/11/1967,1,11,1967,2.7,8.9
02/11/1967,2,11,1967,3.1,8.2
03/11/1967,3,11,1967,5.2,9.5
04/11/1967,4,11,1967,2.3,6.7
05/11/1967,5,11,1967,2.3,6.3
06/11/1967,6,11,1967,4.1,8.2
07/11/1967,7,11,1967,0.3,9.6
08/11/1967,8,11,1967,1.2,8.8
09/11/1967,9,11,1967,0.6,9.1
10/11/1967,10,11,1967,3.8,12
11/11/1967,11,11,1967,6.2,14.6
12/11/1967,12,11,1967,5.4,10
13/11/1967,13,11,1967,3.8,11.9
14/11/1967,14,11,1967,7.8,10.1
15/11/1967,15,11,1967,3.6,8.8
16/11/1967,16,11,1967,3.2,6.8
17/11/1967,17,11,1967,-2,5.8
18/11/1967,18,11,1967,-2,6.5
19/11/1967,19,11,1967,-0.9,6
20/11/1967,20,11,1967,1.9,7.4
21/11/1967,21,11,1967,3.2,6.8
22/11/1967,22,11,1967,2,7.1
23/11/1967,23,11,1967,2.1,4.7
24/11/1967,24,11,1967,1.5,4.8
25/11/1967,25,11,1967,1.8,6
26/11/1967,26,11,1967,-0.7,4.8
27/11/1967,27,11,1967,-0.6,10.1
28/11/1967,28,11,1967,2.1,10.8
29/11/1967,29,11,1967,5.5,8.9
30/11/1967,30,11,1967,4.9,10.5
01/12/1967,1,12,1967,6.8,11.1
02/12/1967,2,12,1967,7.9,9.8
03/12/1967,3,12,1967,7.7,10
04/12/1967,4,12,1967,2.7,9.3
05/12/1967,5,12,1967,4.1,10.2
06/12/1967,6,12,1967,3.7,5.9
07/12/1967,7,12,1967,-0.7,1.9
08/12/1967,8,12,1967,-3.6,-0.7
09/12/1967,9,12,1967,-5.6,1.8
10/12/1967,10,12,1967,-3.4,2.3
11/12/1967,11,12,1967,-5.1,7.1
12/12/1967,12,12,1967,-2.5,7.7
13/12/1967,13,12,1967,4.3,8.5
14/12/1967,14,12,1967,4.6,7.5
15/12/1967,15,12,1967,5.6,8.8
16/12/1967,16,12,1967,3.9,5.9
17/12/1967,17,12,1967,-4.3,2.4
18/12/1967,18,12,1967,-4.1,4.5
19/12/1967,19,12,1967,-2.4,3.7
20/12/1967,20,12,1967,-4.2,4.3
21/12/1967,21,12,1967,-3.9,9.6
22/12/1967,22,12,1967,3.9,12.1
23/12/1967,23,12,1967,8.4,11.6
24/12/1967,24,12,1967,7,8.6
25/12/1967,25,12,1967,5.6,7.7
26/12/1967,26,12,1967,4.2,7.2
27/12/1967,27,12,1967,2.6,10.4
28/12/1967,28,12,1967,3.5,6.7
29/12/1967,29,12,1967,2.4,4.4
30/12/1967,30,12,1967,-0.1,6.3
31/12/1967,31,12,1967,1,3.5
01/01/1968,1,1,1968,0.2,3.9
02/01/1968,2,1,1968,-0.2,5.2
03/01/1968,3,1,1968,0.6,8
04/01/1968,4,1,1968,-1.6,5.3
05/01/1968,5,1,1968,-0.8,9.4
06/01/1968,6,1,1968,3.8,5.5
07/01/1968,7,1,1968,0.3,3.8
08/01/1968,8,1,1968,-2.4,1
09/01/1968,9,1,1968,-1.6,0.9
10/01/1968,10,1,1968,-8,3.1
11/01/1968,11,1,1968,-5.6,1.3
12/01/1968,12,1,1968,-5.4,1.4
13/01/1968,13,1,1968,-4,9.8
14/01/1968,14,1,1968,0,12.7
15/01/1968,15,1,1968,8.4,10.3
16/01/1968,16,1,1968,5.8,10.8
17/01/1968,17,1,1968,6.7,8.9
18/01/1968,18,1,1968,5.3,10.3
19/01/1968,19,1,1968,7.5,10.6
20/01/1968,20,1,1968,6.7,8.2
21/01/1968,21,1,1968,5.5,7.3
22/01/1968,22,1,1968,3.8,5.5
23/01/1968,23,1,1968,0.4,5.7
24/01/1968,24,1,1968,0.6,7.2
25/01/1968,25,1,1968,4.2,9.2
26/01/1968,26,1,1968,6.6,9.4
27/01/1968,27,1,1968,5.6,9.2
28/01/1968,28,1,1968,1.5,6.2
29/01/1968,29,1,1968,0.9,8.6
30/01/1968,30,1,1968,3.5,10.9
31/01/1968,31,1,1968,8,10.1
01/02/1968,1,2,1968,1.3,7.1
02/02/1968,2,2,1968,2,6.5
03/02/1968,3,2,1968,-0.3,3.7
04/02/1968,4,2,1968,-4.6,4.7
05/02/1968,5,2,1968,-0.6,4.3
06/02/1968,6,2,1968,-0.4,4.2
07/02/1968,7,2,1968,-0.4,2.5
08/02/1968,8,2,1968,-2.4,3
09/02/1968,9,2,1968,-2,4.5
10/02/1968,10,2,1968,1,4.8
11/02/1968,11,2,1968,0.9,4.1
12/02/1968,12,2,1968,1,5.2
13/02/1968,13,2,1968,1.3,7.1
14/02/1968,14,2,1968,3.4,4.9
15/02/1968,15,2,1968,0.4,4.4
16/02/1968,16,2,1968,-1.1,5.4
17/02/1968,17,2,1968,-0.2,6.2
18/02/1968,18,2,1968,-1.8,6.6
19/02/1968,19,2,1968,-2,4.4
20/02/1968,20,2,1968,-3.4,1.1
21/02/1968,21,2,1968,-1.4,3
22/02/1968,22,2,1968,-0.7,4
23/02/1968,23,2,1968,-0.2,3.6
24/02/1968,24,2,1968,-3.3,3.5
25/02/1968,25,2,1968,-2.8,4.5
26/02/1968,26,2,1968,-2.6,5.5
27/02/1968,27,2,1968,-0.7,5.6
28/02/1968,28,2,1968,-1.1,6
29/02/1968,29,2,1968,-2.9,3.4
01/03/1968,1,3,1968,-2.6,2.6
02/03/1968,2,3,1968,-0.5,4
03/03/1968,3,3,1968,-1.8,7.7
04/03/1968,4,3,1968,0.1,9.4
05/03/1968,5,3,1968,3.3,10.4
06/03/1968,6,3,1968,3.9,6.6
07/03/1968,7,3,1968,0.9,5.6
08/03/1968,8,3,1968,-1.5,7.6
09/03/1968,9,3,1968,-0.2,10.1
10/03/1968,10,3,1968,2.4,10
11/03/1968,11,3,1968,4,11.1
12/03/1968,12,3,1968,2,8.8
13/03/1968,13,3,1968,4.4,10.4
14/03/1968,14,3,1968,2.9,8.1
15/03/1968,15,3,1968,3.7,7
16/03/1968,16,3,1968,-0.3,10.2
17/03/1968,17,3,1968,2.5,8.7
18/03/1968,18,3,1968,3.4,9.5
19/03/1968,19,3,1968,3.3,10.2
20/03/1968,20,3,1968,5.7,8.7
21/03/1968,21,3,1968,1.3,8
22/03/1968,22,3,1968,0.8,10.7
23/03/1968,23,3,1968,3.9,12
24/03/1968,24,3,1968,8.2,11.7
25/03/1968,25,3,1968,5,11.3
26/03/1968,26,3,1968,4,12.8
27/03/1968,27,3,1968,6.3,15.1
28/03/1968,28,3,1968,1.7,20
29/03/1968,29,3,1968,8,18.2
30/03/1968,30,3,1968,5.9,9.4
31/03/1968,31,3,1968,2,11.8
01/04/1968,1,4,1968,7.3,10.3
02/04/1968,2,4,1968,-1.2,3.2
03/04/1968,3,4,1968,-1.5,7.5
04/04/1968,4,4,1968,-0.3,7.9
05/04/1968,5,4,1968,-2.4,8.1
06/04/1968,6,4,1968,-2.2,9.2
07/04/1968,7,4,1968,0.7,6.8
08/04/1968,8,4,1968,-3.6,9.2
09/04/1968,9,4,1968,-1.1,11.8
10/04/1968,10,4,1968,2.3,10.1
11/04/1968,11,4,1968,-1.3,8.1
12/04/1968,12,4,1968,-1,11.6
13/04/1968,13,4,1968,1,9.9
14/04/1968,14,4,1968,2,13.7
15/04/1968,15,4,1968,2.7,16.3
16/04/1968,16,4,1968,7.1,13.3
17/04/1968,17,4,1968,8,15.1
18/04/1968,18,4,1968,8.7,16
19/04/1968,19,4,1968,6.3,15.8
20/04/1968,20,4,1968,9.1,17
21/04/1968,21,4,1968,9.2,20.6
22/04/1968,22,4,1968,7,15.6
23/04/1968,23,4,1968,6.2,15.6
24/04/1968,24,4,1968,5.3,15.7
25/04/1968,25,4,1968,3.5,18.1
26/04/1968,26,4,1968,3.9,18.8
27/04/1968,27,4,1968,8.9,16.5
28/04/1968,28,4,1968,8.2,15.4
29/04/1968,29,4,1968,6.6,12.1
30/04/1968,30,4,1968,4.6,12.4
01/05/1968,1,5,1968,5,13.4
02/05/1968,2,5,1968,3.8,13.5
03/05/1968,3,5,1968,5.6,13.9
04/05/1968,4,5,1968,1.5,13.9
05/05/1968,5,5,1968,5,13.1
06/05/1968,6,5,1968,4.1,12
07/05/1968,7,5,1968,4.6,10
08/05/1968,8,5,1968,4.3,9
09/05/1968,9,5,1968,5.6,11.6
10/05/1968,10,5,1968,6.8,12.6
11/05/1968,11,5,1968,6.1,12.5
12/05/1968,12,5,1968,3.3,13
13/05/1968,13,5,1968,6.7,12.9
14/05/1968,14,5,1968,3.2,14.6
15/05/1968,15,5,1968,10.5,16.3
16/05/1968,16,5,1968,8.7,11.9
17/05/1968,17,5,1968,4.6,12.4
18/05/1968,18,5,1968,4,10.2
19/05/1968,19,5,1968,0.8,11.8
20/05/1968,20,5,1968,2.3,11.5
21/05/1968,21,5,1968,5.4,10.7
22/05/1968,22,5,1968,5.3,10.8
23/05/1968,23,5,1968,5.5,14.9
24/05/1968,24,5,1968,5.1,18.6
25/05/1968,25,5,1968,10.1,14.9
26/05/1968,26,5,1968,7.3,15.7
27/05/1968,27,5,1968,9.1,17.1
28/05/1968,28,5,1968,6.6,19.6
29/05/1968,29,5,1968,7.1,21
30/05/1968,30,5,1968,9.3,19.2
31/05/1968,31,5,1968,6.9,20.9
01/06/1968,1,6,1968,9.1,21.8
02/06/1968,2,6,1968,10.9,21.2
03/06/1968,3,6,1968,10.1,20.1
04/06/1968,4,6,1968,11.3,17.7
05/06/1968,5,6,1968,10.9,16.6
06/06/1968,6,6,1968,9.1,16.2
07/06/1968,7,6,1968,8.7,15.3
08/06/1968,8,6,1968,9.3,16.6
09/06/1968,9,6,1968,6.7,18.8
10/06/1968,10,6,1968,8,21.7
11/06/1968,11,6,1968,11.9,19.2
12/06/1968,12,6,1968,11.9,19.8
13/06/1968,13,6,1968,8,22.5
14/06/1968,14,6,1968,9.9,23.4
15/06/1968,15,6,1968,11.8,22.1
16/06/1968,16,6,1968,11.3,19.5
17/06/1968,17,6,1968,11.9,21.2
18/06/1968,18,6,1968,12,21.5
19/06/1968,19,6,1968,12.1,19.4
20/06/1968,20,6,1968,9.5,17.7
21/06/1968,21,6,1968,8.9,16.8
22/06/1968,22,6,1968,9.7,16.1
23/06/1968,23,6,1968,10.7,16.8
24/06/1968,24,6,1968,9.4,15.9
25/06/1968,25,6,1968,12.3,17.9
26/06/1968,26,6,1968,11.2,17.5
27/06/1968,27,6,1968,11.7,18.5
28/06/1968,28,6,1968,11,18.5
29/06/1968,29,6,1968,10.5,20.3
30/06/1968,30,6,1968,11.3,26.4
01/07/1968,1,7,1968,17.1,26.2
02/07/1968,2,7,1968,15.5,21
03/07/1968,3,7,1968,8.6,16.7
04/07/1968,4,7,1968,7.6,17
05/07/1968,5,7,1968,10,19.7
06/07/1968,6,7,1968,8.6,19.4
07/07/1968,7,7,1968,9.1,19.4
08/07/1968,8,7,1968,11,18.3
09/07/1968,9,7,1968,10.6,20.5
10/07/1968,10,7,1968,12.5,16.4
11/07/1968,11,7,1968,10.6,16.8
12/07/1968,12,7,1968,10.3,18.1
13/07/1968,13,7,1968,11.1,18
14/07/1968,14,7,1968,12.4,18.8
15/07/1968,15,7,1968,11.5,16.7
16/07/1968,16,7,1968,10.6,16.7
17/07/1968,17,7,1968,11.6,17.6
18/07/1968,18,7,1968,8.3,18.8
19/07/1968,19,7,1968,9.9,20.3
20/07/1968,20,7,1968,13.2,21.6
21/07/1968,21,7,1968,12.5,21.2
22/07/1968,22,7,1968,13.5,22
23/07/1968,23,7,1968,12,17.2
