box,year,Mother,average_temperature_per1,average_temperature_per2,average_temperature_per3,average_temperature_per4,average_temperature_laying,Hf2_r,peak_food,mismatch
EX62F,1993,VJ57125,11.14615385,12.81875,12.3875,15.91875,10.51,149,147,2
SW83,1993,VJ57132,10.31538462,11.48125,11.95,12.7625,10.91875,149,138,11
O65,1993,VJ57208,10.82631579,11.7875,12.58125,12.94375,11.41,149,141,8
O65,1994,VJ57208,11.471875,12.36875,9.625,10.5625,8.8375,151,139,12
MP54,1993,VJ57217,10.4,11.61875,11.09375,13.10625,11.20625,149,137,12
SW126,1993,VJ57218,11.65769231,12.8625,14.4125,16.08125,9.705555556,149,152,-3
SW121,1994,VJ57218,11.14230769,9.93125,13.1375,12.775,10.7,151,153,-2
SW101,1996,VJ57218,7.379411765,11.04375,13.05625,15.5875,7.316666667,161,151,10
B206,1993,VJ57219,10.37142857,11.09375,13.10625,14.68125,11.08333333,149,145,4
C32,1993,VJ57539,10.8625,11.95,12.7625,15.36875,10.53333333,149,146,3
C40,1993,VJ57542,11.14615385,12.81875,12.3875,15.91875,10.44090909,149,147,2
SW122,1993,VJ57573,11.08,11.29375,12.41875,13.475,10.925,149,142,7
O75B,1993,VJ57593,10.66153846,10.70625,12.78125,13.9625,11.24,149,143,6
P6,1993,VJ57715,10.66153846,10.70625,12.78125,13.9625,11.40555556,149,143,6
C9A,1993,VJ57743,10.46428571,11.41875,10.70625,12.78125,10.32777778,149,135,14
C9A,1994,VJ57743,11.72666667,12.2,9.70625,9.93125,8.30625,151,137,14
SW10,1993,VJ57859,10.88214286,10.70625,12.78125,13.9625,11.27272727,149,143,6
SW10,1994,VJ57859,11.76785714,9.70625,9.93125,13.1375,12.25,151,145,6
W84,2018,VJ57887,11.9765625,17.3625,15.075,15.1,11.765625,146,157,-11
W84,2019,VJ57887,10.76578947,8.55625,10.40625,12.45,6.580769231,139,131,8
O66,2020,VJ57892,10.67142857,11.4875,10.09375,15.39375,9.361111111,137,135,2
O108,1994,VJ58021,11.70333333,10.0625,10.08125,12.6,12.59375,151,144,7
O59,1995,VJ58027,12.04411765,7.375,11.5875,13.13125,7.604545455,144,140,4
C24B,1994,VJ58158,11.11428571,9.93125,13.1375,12.775,10.64444444,151,153,-2
O78,1994,VJ58209,11.14230769,9.93125,13.1375,12.775,10.7,151,153,-2
O72,1995,VJ58209,9.9,10.9375,13.15,12.45625,11.77,144,147,-3
O67,1995,VJ58212,11.74444444,7.14375,12.3125,12.9625,6.9,144,141,3
B203,1994,VJ58336,11.02083333,10.15,11.74375,12.60625,10.63125,151,150,1
B38,1996,VJ58336,7.464285714,10.525,12.75625,15.66875,7.078571429,161,150,11
B48,1997,VJ58336,10.21944444,9.46875,12.55,12.41875,7.54375,141,138,3
B139,1998,VJ58336,12.809375,14.0625,12.8,13.075,9.614285714,146,146,0
C141,1995,VJ58356,12.42857143,9.09375,9.28125,13.7625,6.6,144,137,7
C58,1996,VJ58356,7.1625,7.66875,11.04375,13.05625,9.811111111,161,143,18
C150,1997,VJ58361,10.12352941,8.8125,12.61875,10.84375,8.877777778,141,134,7
O85,1995,VJ58393,11.70666667,8.53125,13.825,12.40625,9.3,144,144,0
O85,1996,VJ58393,7.193333333,9.8875,12.85,15.0375,7.316666667,161,149,12
SW48,1995,VJ58394,8.457692308,13.825,12.40625,11.58125,13.55714286,144,152,-8
O81,1995,VJ58483,11.60789474,7.14375,12.3125,12.9625,6.428571429,144,141,3
B70,1995,VJ58497,12.03,7.375,11.5875,13.13125,7.7,144,140,4
B70,1996,VJ58497,9.163333333,12.85,15.0375,14.8125,7.055555556,161,157,4
EX62G,1994,VJ58611,10.91428571,10.15,11.74375,12.60625,11.39444444,151,150,1
EX62G,1995,VJ58611,12.21,9.09375,9.28125,13.7625,7.345,144,137,7
EX62G,1996,VJ58611,7.652941176,11.15625,13.775,15.2,7.5,161,152,9
B141,1994,VJ58617,11.4,9.625,10.5625,12.7125,12.05,151,147,4
O109,1995,VJ58617,11.18076923,9.28125,13.7625,12.6125,10.69375,144,145,-1
O111,1996,VJ58617,8.184375,12.675,14.2625,14.2,7.05625,161,154,7
O111,1997,VJ58617,11.10769231,10.20625,11.96875,13.08125,7.89,141,139,2
EX43C,1994,VJ58655,10.97916667,9.93125,13.1375,12.775,11.09583333,151,153,-2
W68,1994,VJ58686,11.12666667,9.86875,11.1125,12.425,11.925,151,148,3
W68,1995,VJ58686,11.48125,9.28125,13.7625,12.6125,9.6125,144,145,-1
W68,1996,VJ58686,7.27,9.29375,12.7875,14.50625,9.0625,161,148,13
EX18A,1994,VJ58696,11.1625,10.08125,12.6,12.93125,10.89,151,152,-1
EX18A,1995,VJ58696,12.35333333,7.71875,10.9375,13.15,7.972727273,144,139,5
B24,1994,VJ58705,11.16785714,9.86875,11.1125,12.425,12.28333333,151,148,3
EX21,1994,VJ58739,10.95769231,10.15,11.74375,12.60625,10.66875,151,150,1
EX43B,1994,VJ58744,11.03571429,10.1,11.46875,12.325,12.175,151,149,2
C51,1995,VJ58787,12.37333333,8.1625,10.1125,13.5,7.033333333,144,138,6
EX67,1994,VJ58808,10.93,10.1,11.46875,12.325,12.05,151,149,2
CP14,1994,VJ58823,11.03571429,10.1,11.46875,12.325,12.19090909,151,149,2
CP14,1995,VJ58823,12.03,7.375,11.5875,13.13125,7.854545455,144,140,4
O1,1995,VJ58887,11.25294118,8.53125,13.825,12.40625,8.6,144,144,0
O18,1996,VJ58887,7.388888889,9.29375,12.7875,14.50625,9.95625,161,148,13
EX44,1994,VJ58902,10.840625,10.15,11.74375,12.60625,12.29,151,150,1
EX39B,1995,VJ58902,11.28214286,11.475,8.05625,13.5375,7.725,144,135,9
EX4,1994,VJ58913,10.93571429,10.16875,11.9375,13.0125,10.66875,151,151,0
P1,1994,VJ58957,11.5625,9.625,10.5625,12.7125,11.95555556,151,147,4
SW16,1994,VJ58971,11.11428571,9.93125,13.1375,12.775,10.50625,151,153,-2
SW50,1994,VJ58988,11.05,10.08125,12.6,12.93125,10.85,151,152,-1
SW54,1996,VJ58988,7.905882353,11.7375,14.2375,14.61875,7.078571429,161,153,8
CP5B,1994,VJ58989,11.02307692,10.1,11.46875,12.325,11.0375,151,149,2
SW64,1994,VJ59012,10.91428571,10.15,11.74375,12.60625,11.795,151,150,1
SW70,1995,VJ59012,12.03823529,7.71875,10.9375,13.15,7.6375,144,139,5
B63,1994,VJ59027,11.02307692,10.1,11.46875,12.325,11.0375,151,149,2
B11,1994,VJ59073,11.4,9.625,10.5625,12.7125,12.05,151,147,4
EX68,1994,VJ59077,10.93,10.1,11.46875,12.325,12.05,151,149,2
SW27,1994,VJ59084,10.91428571,10.15,11.74375,12.60625,11.39444444,151,150,1
B139,1994,VJ59119,11.05,10.08125,12.6,12.93125,10.47142857,151,152,-1
EX14B,1994,VJ59131,11.03571429,10.1,11.46875,12.325,11.525,151,149,2
B161,1994,VJ59138,11.67916667,9.4875,10.1625,13.09375,12.28333333,151,146,5
B48,1994,VJ59139,11.49285714,10.55625,10.16875,11.9375,12.59375,151,143,8
C28,1994,VJ59147,11.58928571,9.4875,10.1625,13.09375,12.93571429,151,146,5
W38,1994,VJ59150,11.35333333,9.625,10.5625,12.7125,12.8625,151,147,4
W65,1995,VJ59151,8.311538462,12.94375,12.66875,12.08125,14.73125,144,150,-6
W85,1997,VJ59151,10.646875,8.275,12.95625,10.625,7.844444444,141,135,6
EX54,1994,VJ59153,11.13076923,10.08125,12.6,12.93125,10.50625,151,152,-1
CP35,1995,VJ59153,11.228125,10.29375,8.53125,13.825,7.57,144,136,8
EX51C,1996,VJ59153,9.202941176,12.75625,15.66875,14.8875,7.042857143,161,158,3
EX51D,1997,VJ59153,10.96428571,10.20625,11.96875,13.08125,7.554545455,141,139,2
EX62I,1995,VJ59164,12.40769231,8.1625,10.1125,13.5,7.83,144,138,6
MP41,1994,VJ59167,11.7,10.0625,10.08125,12.6,12.38125,151,144,7
B13,1994,VJ59172,11.02307692,10.1,11.46875,12.325,11.0375,151,149,2
SW14,1994,VJ59175,10.99230769,10.16875,11.9375,13.0125,10.63125,151,151,0
W63,1994,VJ59176,10.99230769,10.16875,11.9375,13.0125,10.59444444,151,151,0
MP3,1994,VJ59196,11.7875,9.70625,9.93125,13.1375,12.6375,151,145,6
MP5,1995,VJ59196,12.47692308,7.71875,10.9375,13.15,7.711111111,144,139,5
MP1,1996,VJ59196,7.557692308,11.04375,13.05625,15.5875,7.255,161,151,10
MP6,1997,VJ59196,10.646875,8.275,12.95625,10.625,7.9875,141,135,6
EX77,1995,VJ59204,11.69375,7.14375,12.3125,12.9625,7.7,144,141,3
EX85,1996,VJ59204,8.965789474,12.75625,15.66875,14.8875,6.80625,161,158,3
B189,1994,VJ59205,11.69583333,10.0625,10.08125,12.6,12.8625,151,144,7
P15,1994,VJ59217,10.95769231,10.15,11.74375,12.60625,11.275,151,150,1
MP11,1994,VJ59222,11.36538462,10.55625,10.16875,11.9375,12.3125,151,143,8
MP86,1995,VJ59231,11.85588235,8.1625,10.1125,13.5,7.144444444,144,138,6
EX47A,1994,VJ59235,10.93571429,10.16875,11.9375,13.0125,10.66875,151,151,0
EX49C,1995,VJ59235,10.88,11.475,8.05625,13.5375,7.394444444,144,135,9
EX49C,1996,VJ59235,8.2625,12.9125,14.30625,14.4875,7.016666667,161,155,6
P6,1995,VJ59248,12.21875,7.71875,10.9375,13.15,7.36,144,139,5
P7,1996,VJ59248,7.2625,9.29375,12.7875,14.50625,9.45625,161,148,13
P12,1994,VJ59251,11.7875,9.70625,9.93125,13.1375,12.03181818,151,145,6
B43,1996,VJ59253,7.193333333,9.8875,12.85,15.0375,8.65,161,149,12
B38,1997,VJ59253,8.684615385,12.3375,8.66875,12.75,9.09,141,129,12
SW61,1994,VJ59296,10.93571429,10.16875,11.9375,13.0125,10.94444444,151,151,0
MP69,1994,VJ59308,12.04117647,10.55625,10.16875,11.9375,10.29444444,151,143,8
EX25,1995,VJ59321,11.871875,9.09375,9.28125,13.7625,7.335,144,137,7
EX25,1996,VJ59321,7.521875,7.9375,11.7375,14.2375,10.21428571,161,145,16
EX25,1997,VJ59321,8.859375,11.46875,9.46875,12.55,9.36,141,130,11
EX25,1998,VJ59321,13.27857143,14.0625,12.8,13.075,9.83,146,146,0
SW36,1994,VJ59348,11.59230769,9.4875,10.1625,13.09375,12.115,151,146,5
SW36,1995,VJ59348,12.159375,7.375,11.5875,13.13125,7.74,144,140,4
SW36,1996,VJ59348,7.314285714,9.29375,12.7875,14.50625,8.765,161,148,13
SW36,1997,VJ59348,9.196428571,10.91875,10.20625,11.96875,8.970833333,141,131,10
MP88,1994,VJ59384,10.91428571,10.15,11.74375,12.60625,11.795,151,150,1
MP81,1994,VJ59406,11.45384615,12.125,9.86875,11.1125,10.805,151,140,11
MP24,1995,VJ59406,10.08823529,11.475,8.05625,13.5375,8.2125,144,135,9
B16,1994,VJ59413,11.33928571,9.625,10.5625,12.7125,12.6375,151,147,4
B18,1995,VJ59413,11.74722222,7.71875,10.9375,13.15,6.78125,144,139,5
MP83,1994,VJ59437,11.49285714,10.55625,10.16875,11.9375,12.005,151,143,8
SW88,1995,VJ59437,12.37333333,8.1625,10.1125,13.5,7.36,144,138,6
MP73,1995,VJ59491,11.28214286,11.475,8.05625,13.5375,7.144444444,144,135,9
C10,1996,VJ59508,7.193333333,9.8875,12.85,15.0375,8.1,161,149,12
EX75A,1996,VJ59511,7.50625,11.04375,13.05625,15.5875,7.15,161,151,10
EX75A,1997,VJ59511,10.37058824,8.05625,12.96875,10.9375,8.055,141,136,5
P19,1997,VJ59548,11.21428571,10.625,14.71875,16.33125,11.105,141,151,-10
P19,1998,VJ59548,13.671875,13.6375,12.59375,13.24375,9.33125,146,149,-3
P15,1999,VJ59548,12.80454545,12.5875,13.65625,12.7125,12.41111111,144,144,0
P15,2000,VJ59548,13.57666667,11.325,10.3875,13.55625,10.95555556,144,147,-3
C23,1997,VJ59555,10.06666667,8.8125,12.61875,10.84375,9.155555556,141,134,7
B31,1997,VJ59577,11.11666667,8.05625,12.96875,10.9375,7.438888889,141,136,5
O84,1996,VJ59607,7.50625,11.04375,13.05625,15.5875,7.016666667,161,151,10
O82,1997,VJ59607,11.11666667,8.05625,12.96875,10.9375,7.535,141,136,5
SW121,1997,VJ59677,10.68214286,12.06875,10.7625,13.95625,8.327272727,141,141,0
SW115,1998,VJ59677,14.275,13.88125,12.73125,13.35,9.67,146,147,-1
SW114,1999,VJ59677,12.34615385,13.0875,13.89375,11.78125,12.605,144,148,-4
MP37,1997,VJ59754,10.89666667,9.46875,12.55,12.41875,7.333333333,141,138,3
MP80,1998,VJ59754,13.55357143,13.88125,12.73125,13.35,9.388888889,146,147,-1
SW42,1998,VJ59772,13.55357143,13.88125,12.73125,13.35,9.6,146,147,-1
SW44,1999,VJ59772,12.87307692,12.54375,13.425,12.99375,11.6,144,143,1
SW42,2000,VJ59772,12.46071429,13.69375,10.50625,12.5375,10.63125,144,144,0
MP4,1998,VJ59774,14.30714286,13.6375,12.59375,13.24375,9.941666667,146,149,-3
MP92,2000,VJ59774,12.05333333,14.11875,10.5,12.2125,10.41428571,144,143,1
MP94,2001,VJ59774,13.534375,14.8,11.4,13.325,11.29166667,152,156,-4
MP93,2002,VJ59774,10.68076923,9.40625,12.26875,14.06875,7.5,142,131,11
MP2,2004,VJ59774,10.98,13.54375,11.71875,13.8125,9.242857143,145,143,2
O59,1994,VJ59803,11.6,9.4875,10.1625,13.09375,12.38125,151,146,5
EX84,1994,VJ59809,10.93076923,10.1625,13.09375,13.09375,11.11,151,154,-3
EX84,1995,VJ59809,11.528125,8.05625,13.5375,12.34375,7.71,144,143,1
O86,1994,VJ59812,10.99230769,10.16875,11.9375,13.0125,10.85,151,151,0
O86,1995,VJ59812,11.87333333,7.14375,12.3125,12.9625,7.59,144,141,3
O86,1996,VJ59812,7.604761905,11.7375,14.2375,14.61875,9.45625,161,153,8
W10,1995,VJ59813,11.84666667,7.5375,12.94375,12.66875,8.172222222,144,142,2
O105,1995,VJ59819,11.23823529,8.05625,13.5375,12.34375,7.718181818,144,143,1
EX34,1994,VJ59888,11.14230769,9.93125,13.1375,12.775,10.89,151,153,-2
O118,1995,VJ59888,8.620833333,11.5875,13.13125,12.35625,14.04444444,144,148,-4
MP74,1994,VJ59915,11.36538462,10.55625,10.16875,11.9375,12.3125,151,143,8
MP74,1995,VJ59915,10.11666667,12.69375,7.5375,12.94375,7.827777778,144,134,10
CP3,1995,VJ59920,12.159375,7.375,11.5875,13.13125,7.5375,144,140,4
CP7,1994,VJ59926,11.16785714,9.86875,11.1125,12.425,12.05,151,148,3
MP53,1994,VJ59932,11.74333333,11.8,10.1,11.46875,9.795,151,141,10
W99A,1994,VJ59937,11.76785714,9.70625,9.93125,13.1375,13.05,151,145,6
O37,1994,VJ59946,11.6,9.4875,10.1625,13.09375,12.25,151,146,5
C45,1994,VJ59947,11.11363636,10.15,11.74375,12.60625,10.5,151,150,1
EX92,1994,VJ59971,10.93571429,10.16875,11.9375,13.0125,10.94444444,151,151,0
O6,1994,VN56012,11.30833333,9.86875,11.1125,12.425,11.39444444,151,148,3
O6,1995,VN56012,11.37058824,7.5375,12.94375,12.66875,7.7,144,142,2
B67,1994,VN56062,11.03571429,10.1,11.46875,12.325,11.95555556,151,149,2
O64,1994,VN56069,11.4,9.625,10.5625,12.7125,12.28333333,151,147,4
MP12,1994,VN56078,11.58928571,9.4875,10.1625,13.09375,12.28888889,151,146,5
MP13,1995,VN56078,12.47692308,7.71875,10.9375,13.15,8.23125,144,139,5
MP14,1996,VN56078,7.35,8.3875,12.9125,14.30625,9.225,161,147,14
B76,1996,VN56128,7.376666667,10.525,12.75625,15.66875,7.883333333,161,150,11
MP56,1996,VN56134,7.461764706,8.3875,12.9125,14.30625,9.9,161,147,14
MP79,1997,VN56134,9.465789474,10.225,11.13125,11.26875,9.344444444,141,132,9
B11,1995,VN56137,11.88333333,7.375,11.5875,13.13125,6.428571429,144,140,4
B1,1996,VN56137,7.27,9.29375,12.7875,14.50625,9.0625,161,148,13
MP59,1995,VN56166,12.69166667,8.1625,10.1125,13.5,8.728571429,144,138,6
P19,1995,VN56190,12.21875,7.71875,10.9375,13.15,7.36,144,139,5
EX43C,1996,VN56239,7.325,7.74375,11.15625,13.775,9.9,161,144,17
EX43C,1997,VN56239,10.065,8.275,12.95625,10.625,9.222727273,141,135,6
EX43A,1998,VN56239,14.01,13.6375,12.59375,13.24375,9.435,146,149,-3
MP76,1995,VN56241,12.18846154,10.29375,8.53125,13.825,7.033333333,144,136,8
O75,1995,VN56245,11.675,8.53125,13.825,12.40625,9.925,144,144,0
O75,1996,VN56245,7.159375,9.8875,12.85,15.0375,9.144444444,161,149,12
SW44,1996,VN56281,8.388095238,12.7875,14.50625,15,7.016666667,161,156,5
C3,1995,VN56303,10.7875,9.28125,13.7625,12.6125,11.27777778,144,145,-1
C104,1996,VN56303,7.325,9.8875,12.85,15.0375,7.883333333,161,149,12
C161,1997,VN56303,11.10769231,10.20625,11.96875,13.08125,7.89,141,139,2
C3A,1998,VN56303,14.25,13.89375,12.55,13.51875,9.686363636,146,148,-2
O93,1996,VN56329,7.732142857,11.15625,13.775,15.2,6.775,161,152,9
EX32,1996,VN56335,7.466666667,7.66875,11.04375,13.05625,10.59166667,161,143,18
W104,1998,VN56338,13.671875,13.6375,12.59375,13.24375,9.388888889,146,149,-3
EX10,1996,VN56344,7.464285714,10.525,12.75625,15.66875,8.313636364,161,150,11
EX11,1997,VN56344,10.40294118,8.66875,12.75,11.74375,7.545,141,137,4
CP5,1996,VN56346,7.746875,11.15625,13.775,15.2,7.1875,161,152,9
CP1,1997,VN56346,11.11666667,8.05625,12.96875,10.9375,7.535,141,136,5
W21,1997,VN56349,10.12352941,8.8125,12.61875,10.84375,8.70625,141,134,7
EX17,1996,VN56351,11.54444444,13.775,15.2,14.675,7.664285714,161,160,1
W63,1996,VN56357,7.25,10.525,12.75625,15.66875,8.65,161,150,11
EX46,1996,VN56360,7.158823529,9.8875,12.85,15.0375,9.45625,161,149,12
W51A,1996,VN56364,7.746875,11.15625,13.775,15.2,7.1875,161,152,9
CP5A,1996,VN56365,8.184375,12.675,14.2625,14.2,6.8,161,154,7
CP3,1997,VN56365,10.75,8.66875,12.75,11.74375,7.075,141,137,4
EX49,1996,VN56373,7.430952381,11.04375,13.05625,15.5875,10.01,161,151,10
EX14A,1996,VN56384,7.415384615,7.71875,9.8875,12.85,10.98,161,141,20
CP35,1996,VN56390,7.289285714,7.66875,11.04375,13.05625,10.11875,161,143,18
CP34,1996,VN56396,7.566666667,8.0125,12.675,14.2625,9.80625,161,146,15
W104,1996,VN56407,7.325,9.8875,12.85,15.0375,7.15,161,149,12
W104,1997,VN56407,10.26875,8.8125,12.61875,10.84375,8.427777778,141,134,7
C160A,1996,VN56410,7.596666667,11.04375,13.05625,15.5875,7.078571429,161,151,10
EX90,1996,VN56412,9.129166667,12.7875,14.50625,15,7.966666667,161,156,5
O1,1996,VN56413,8.188235294,12.675,14.2625,14.2,6.833333333,161,154,7
MP46,1996,VN56428,7.596666667,11.04375,13.05625,15.5875,7.078571429,161,151,10
MP46,1997,VN56428,10.89666667,9.46875,12.55,12.41875,7.007142857,141,138,3
MP42,1998,VN56428,10.92666667,14.75,13.6375,12.59375,10.725,146,141,5
MP37,1999,VN56428,12.54666667,12.28125,13.0875,13.89375,10.45833333,144,140,4
CP4,1996,VN56445,7.596666667,11.04375,13.05625,15.5875,7.078571429,161,151,10
CP4,1997,VN56445,9.509375,10.225,11.13125,11.26875,9.077272727,141,132,9
W50,1996,VN56447,7.353846154,7.9375,11.7375,14.2375,9.511111111,161,145,16
CP27,1997,VN56449,11.10769231,10.20625,11.96875,13.08125,8,141,139,2
W28,1996,VN56451,7.488888889,8.3875,12.9125,14.30625,10.475,161,147,14
CP29,1996,VN56453,8.803125,12.7875,14.50625,15,6.855555556,161,156,5
O42,1996,VN56463,9.185714286,12.85,15.0375,14.8125,7.571428571,161,157,4
O40,1997,VN56463,11.62307692,8.05625,12.96875,10.9375,7.333333333,141,136,5
CP21,1996,VN56468,7.489285714,8.0125,12.675,14.2625,9.45625,161,146,15
CP24,1997,VN56468,8.625,12.3375,8.66875,12.75,9.075,141,129,12
EX42A,1996,VN56485,7.158823529,9.8875,12.85,15.0375,9.511111111,161,149,12
EX39B,1996,VN56496,7.238461538,7.66875,11.04375,13.05625,10.55454545,161,143,18
CP6,1994,VN56607,11.16785714,9.86875,11.1125,12.425,11.57142857,151,148,3
W41,2018,VN56874,11.29666667,11.90625,15.61875,16.5625,10.505,146,143,3
W56,2019,VN56874,12.225,8.74375,9.75,12.125,7.333333333,139,129,10
W56,2020,VN56874,10.57142857,11.90625,8.89375,15.40625,10.11,137,134,3
MP34A,2018,VN56879,11.93214286,12.325,15.65,16.31875,8.533333333,146,144,2
MP77,2018,VN56880,12.16538462,13.49375,17.325,15.23125,9.77,146,148,-2
MP69,2018,VN56882,12.34,12.73125,16.24375,15.83125,9.213636364,146,146,0
MP59,2019,VN56882,10.46111111,8.74375,9.75,12.125,6.731818182,139,129,10
O38,2021,VN56886,9.986842105,11.23125,15.54375,16.9125,7.0125,154,152,2
O29,2018,VN56887,11.26428571,11.375,15.125,17.06875,10.05555556,146,142,4
O3,2018,VN56889,11.753125,12.7625,15.6875,16.19375,8.342857143,146,145,1
EX46,2018,VN56894,12.16,15.65,16.31875,15.24375,11.525,146,152,-6
MP42,2018,VN56899,12.36333333,13.49375,17.325,15.23125,8.72,146,148,-2
EX72,1994,VN57016,11.04,9.93125,13.1375,12.775,11.15909091,151,153,-2
B159,1994,VN57037,11.02307692,10.1,11.46875,12.325,10.73571429,151,149,2
B80A,1996,VN57037,7.214705882,10.525,12.75625,15.66875,8.492857143,161,150,11
SW131,1994,VN57047,10.98636364,10.08125,12.6,12.93125,11.125,151,152,-1
O96,1994,VN57048,11.13076923,10.08125,12.6,12.93125,10.50625,151,152,-1
C155,1994,VN57055,11.58928571,9.4875,10.1625,13.09375,12.73333333,151,146,5
SW5,1994,VN57059,10.86428571,10.5625,12.7125,13.71875,11.125,151,155,-4
O93,1995,VN57059,11.3375,7.5375,12.94375,12.66875,6.428571429,144,142,2
O95,1996,VN57059,8.8575,12.75625,15.66875,14.8875,7.177777778,161,158,3
W96,1994,VN57076,10.93,10.1,11.46875,12.325,11.57142857,151,149,2
C27,1994,VN57110,11.14230769,9.93125,13.1375,12.775,10.83636364,151,153,-2
C128,1995,VN57110,11.528125,8.05625,13.5375,12.34375,7.6,144,143,1
O46,1994,VN57134,11.6,9.4875,10.1625,13.09375,12.38125,151,146,5
O44,1995,VN57134,11.88333333,7.375,11.5875,13.13125,6.6375,144,140,4
MP26,1995,VN57169,12.21,9.09375,9.28125,13.7625,7.044444444,144,137,7
B43,1995,VN57206,10.95714286,10.1125,13.5,12.4,11.07222222,144,146,-2
C58,1995,VN57230,12.171875,8.1625,10.1125,13.5,6.428571429,144,138,6
W43,2006,VN57374,13.64375,11.36875,11.50625,16.2625,10.1,149,148,1
EX45,2008,VN57381,14.93571429,10.33125,13.3125,14.175,10.63333333,143,145,-2
EX56,2007,VN57382,12.81538462,11.7875,11.7,13.55625,11.77,134,132,2
EX65,2006,VN57396,13.33,12.06875,11.18125,14.44375,9.792857143,149,146,3
P23,2004,VN57478,12.18235294,11.71875,13.8125,17.29375,10.1875,145,151,-6
SW130,1994,VN57501,11.02083333,10.15,11.74375,12.60625,11.15909091,151,150,1
EX86,1995,VN57501,8.711538462,12.3125,12.9625,12.31875,14.8,144,149,-5
C56,1994,VN57516,11.73,11.1125,10.15,11.74375,11.19444444,151,142,9
EX49C,1994,VN57537,10.93823529,10.5625,12.7125,13.71875,10.29166667,151,155,-4
EX43D,1995,VN57537,12.52857143,8.1625,10.1125,13.5,7.972727273,144,138,6
EX43D,1996,VN57537,7.158823529,9.8875,12.85,15.0375,9.45625,161,149,12
EX48,1997,VN57537,10.43181818,12.96875,10.9375,15.23125,7.6,141,144,-3
MP11,1995,VN57545,11.60789474,7.14375,12.3125,12.9625,7.044444444,144,141,3
O15,1994,VN57616,10.97916667,9.93125,13.1375,12.775,11.16818182,151,153,-2
EX65,1995,VN57616,10.496875,11.5875,13.13125,12.35625,10.69375,144,148,-4
EX66,1994,VN57622,11.33928571,9.625,10.5625,12.7125,12.03181818,151,147,4
EX51D,1994,VN57685,10.95769231,10.15,11.74375,12.60625,11.275,151,150,1
O34,1995,VN57703,11.69375,7.14375,12.3125,12.9625,7.7,144,141,3
O49,1995,VN57704,11.11388889,8.05625,13.5375,12.34375,8.464285714,144,143,1
W4B,1996,VN57732,7.489285714,8.0125,12.675,14.2625,9.536363636,161,146,15
W7,1995,VN57735,10.13666667,11.5875,13.13125,12.35625,14.04,144,148,-4
W60,1996,VN57735,7.388888889,9.29375,12.7875,14.50625,9.95625,161,148,13
EX35A,1995,VN57742,10.88,11.475,8.05625,13.5375,8.058333333,144,135,9
EX78,1995,VN57748,11.88333333,7.375,11.5875,13.13125,7.044444444,144,140,4
EX78,1996,VN57748,7.566666667,8.0125,12.675,14.2625,9.80625,161,146,15
W104,1995,VN57766,8.620833333,11.5875,13.13125,12.35625,14.8,144,148,-4
CP24,1995,VN57773,11.51875,7.5375,12.94375,12.66875,7.718181818,144,142,2
CP24,1996,VN57773,7.41875,8.3875,12.9125,14.30625,10.15454545,161,147,14
EX29A,1995,VN57794,12.52857143,8.1625,10.1125,13.5,7.74,144,138,6
EX28,1996,VN57794,7.489285714,8.0125,12.675,14.2625,9.511111111,161,146,15
